ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode;;;;;
"2017-05-18T11:22:50Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",3280,AT,213.240.106.71,unknown,A Lovely Mess,Front Porch Step,Whole Again,spotify:track:06mfQgom1a1QTDjyI6UCuH,,,,fwdbtn,fwdbtn,True,,False,1495106566011,False";;;;;
"2017-05-18T11:22:56Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",4664,AT,213.240.106.71,unknown,Aware,Front Porch Step,Aware,spotify:track:0mtU30pP6VRRRxV6BXXyVk,,,,fwdbtn,endplay,True,,False,1495106574479,False";;;;;
"2017-05-18T18:23:06Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1417,AT,217.175.203.57,unknown,All The Moves We Make Are In The Dark,Can't Swim,Fail You Again,spotify:track:2J7wqNrMiCMuVZU9CFPA1w,,,,fwdbtn,fwdbtn,True,,False,1495131787293,False";;;;;
"2017-05-18T18:23:16Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,217.175.203.57,unknown,We All Float Down Here,Four Year Strong,Four Year Strong,spotify:track:6wuZsloNORNYGGUz8INl3s,,,,fwdbtn,backbtn,True,,False,1495131797957,False";;;;;
"2017-05-18T18:28:27Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1322,AT,217.175.203.57,unknown,How Would You Feel (Paean),Ed Sheeran,÷,spotify:track:6PJ8FF6UR8FZXfEvpHkIVN,,,,fwdbtn,fwdbtn,True,,False,1495132108586,False";;;;;
"2017-05-18T18:32:53Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,212.95.8.129,unknown,Lullabies,All Time Low,Put Up Or Shut Up,spotify:track:1v5BlBnf2ZY4tIJXkl7mq1,,,,fwdbtn,fwdbtn,True,,True,1495132310648,False";;;;;
"2017-05-18T18:32:53Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,212.95.8.129,unknown,Runaway,Ed Sheeran,x,spotify:track:2VmA7bm5ECiYZfw7x4Nzku,,,,fwdbtn,fwdbtn,True,,True,1495132311534,False";;;;;
"2017-05-18T18:32:53Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",20,AT,212.95.8.129,unknown,Six Feet Under The Stars,All Time Low,""So Wrong, It's Right"",spotify:track:0G2qoS0ZCm1Spjs2Ns6c4N,,,,fwdbtn,fwdbtn,True,,True,1495132300923,False";;;;;
"2017-05-18T18:49:26Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",3440,AT,212.95.8.129,unknown,Molly’s Desk,Can't Swim,Fail You Again,spotify:track:44v0rv0UR1oxpe1MNIfGxJ,,,,fwdbtn,fwdbtn,True,,False,1495133365621,False";;;;;
"2017-05-18T18:54:52Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",324906,AT,212.95.8.129,unknown,Degausser,Brand New,The Devil And God Are Raging Inside Me,spotify:track:6gYf25f5BxxhS2Mwxqz7i3,,,,fwdbtn,trackdone,True,,False,1495133370537,False";;;;;
"2017-05-18T18:58:33Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",220413,AT,212.95.8.129,unknown,""You Need Me, I Don't Need You"",Ed Sheeran,+,spotify:track:2DCeRqdQkjtihpsv79TAJh,,,,trackdone,trackdone,True,,False,1495133694749,False";;;;;
"2017-05-18T20:09:55Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1033,AT,194.118.73.163,unknown,Thanks to You,All Time Low,Don't Panic,spotify:track:3qn6V6EqjIimErMXDS8zmI,,,,fwdbtn,fwdbtn,True,,False,1495138196567,False";;;;;
"2017-05-18T20:16:27Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",877,AT,194.118.73.163,unknown,Poison Pen Letter,Knuckle Puck,Copacetic,spotify:track:2a0KWYLh8p4kfSMj0TjXsF,,,,fwdbtn,fwdbtn,True,,False,1495138588771,False";;;;;
"2017-05-18T20:16:30Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",513,AT,194.118.73.163,unknown,Let It Roll,All Time Low,""So Wrong, It's Right"",spotify:track:1ybwUnKY8iDp56bKvrBX3v,,,,fwdbtn,fwdbtn,True,,False,1495138591806,False";;;;;
"2017-05-19T05:56:26Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",81256,AT,80.121.15.141,unknown,Sleepwalking - Live Session,This Wild Life,Clouded,spotify:track:3s4aPZxB3m1ttbhOiIPxcd,,,,fwdbtn,fwdbtn,True,,False,1495173307106,False";;;;;
"2017-05-19T06:16:34Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",75336,AT,80.121.15.141,unknown,Concrete,This Wild Life,Clouded,spotify:track:0RFg5I6j5KNzeokK6yWBlC,,,,trackdone,fwdbtn,True,,False,1495174520693,False";;;;;
"2017-05-19T06:26:57Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",216280,AT,80.121.15.141,unknown,Okay,AS IT IS,okay.,spotify:track:0DhcYbuExpDbrrwlyQjYnJ,,,,trackdone,trackdone,True,,False,1495175003376,False";;;;;
"2017-05-19T09:34:28Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",270000,AT,213.162.68.217,unknown,You and I,PVRIS,White Noise,spotify:track:4xJWfVNC52PSK5ObyOKQsw,,,,fwdbtn,trackdone,True,,False,1495186164846,False";;;;;
"2017-05-19T17:59:45Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,213.162.68.214,unknown,Holy,PVRIS,White Noise,spotify:track:4autajLUjyjahqiX0GBXnF,,,,fwdbtn,fwdbtn,True,,True,1495188550789,False";;;;;
"2017-05-19T17:59:45Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1061,AT,213.162.68.214,unknown,Paint You Wings,All Time Low,Don't Panic,spotify:track:3ldU8NwsEm6qJBEhRmjFvK,,,,fwdbtn,fwdbtn,True,,True,1495189241930,False";;;;;
"2017-05-19T17:59:45Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1188,AT,213.162.68.214,unknown,Lego House,Ed Sheeran,+,spotify:track:53Pgsvu3qSYO2aXt5J2vcL,,,,fwdbtn,fwdbtn,True,,True,1495189232455,False";;;;;
"2017-05-19T17:59:45Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1348,AT,213.162.68.214,unknown,Over It,This Wild Life,Clouded,spotify:track:48v1quo9iTYaRV5QbTTL22,,,,fwdbtn,fwdbtn,True,,True,1495189235195,False";;;;;
"2017-05-19T17:59:45Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",140626,AT,213.162.68.214,unknown,Say Yes,Elliott Smith,Either/Or,spotify:track:7zVfEu1dEvRw4EkWoqrBkx,,,,fwdbtn,trackdone,True,,True,1495189536669,False";;;;;
"2017-05-19T17:59:45Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",179786,AT,213.162.68.214,unknown,Nancy Mulligan,Ed Sheeran,÷,spotify:track:35QZaWQRkmnAVqBF1TLCxQ,,,,clickrow,trackdone,True,,True,1495198687898,False";;;;;
"2017-05-19T17:59:45Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",201161,AT,213.162.68.214,unknown,The Day You Took the Good Away,Front Porch Step,Aware,spotify:track:2ORW14lIh2lI2eV2r3c2vt,,,,trackdone,trackdone,True,,True,1495188763234,False";;;;;
"2017-05-19T17:59:45Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",208400,AT,213.162.68.214,unknown,Take It Back,Ed Sheeran,x,spotify:track:2dmOWlEHrP266Qgz6wnUrd,,,,backbtn,trackdone,True,,True,1495190977888,False";;;;;
"2017-05-19T17:59:45Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",218240,AT,213.162.68.214,unknown,Something Good,alt-J,An Awesome Wave,spotify:track:3XXLQJEHglT1zeSxSFfD2G,,,,trackdone,trackdone,True,,True,1495213438243,False";;;;;
"2017-05-19T17:59:45Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",3640,AT,213.162.68.214,unknown,Heated Swimming Pool,Joyce Manor,Never Hungover Again,spotify:track:0LkvIXLV8mSf57zv0DN10l,,,,trackdone,fwdbtn,True,,True,1495189522920,False";;;;;
"2017-05-19T17:59:45Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",3840,AT,213.162.68.214,unknown,Photograph,Ed Sheeran,x,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,,,,fwdbtn,fwdbtn,True,,True,1495189243372,False";;;;;
"2017-05-19T17:59:45Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",765,AT,213.162.68.214,unknown,Take It Back,Ed Sheeran,x,spotify:track:2dmOWlEHrP266Qgz6wnUrd,,,,fwdbtn,fwdbtn,True,,True,1495190975880,False";;;;;
"2017-05-19T17:59:45Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",886,AT,213.162.68.214,unknown,Disdain,Knuckle Puck,Copacetic,spotify:track:7K3RiFYzoLb4j2gtMgjLuE,,,,fwdbtn,fwdbtn,True,,True,1495187519176,False";;;;;
2017-05-20T08:10:35Z,resi_maresi,Windows 10 (10.0.14393; x64),214010,AT,194.166.175.173,unknown,I Won't Say That I'm Okay,Front Porch Step,Aware,spotify:track:0lVU3BXnMSLPaJDJW2Nn3G,,,,trackdone,logout,True,,False,1495205787362,False;;;;
2017-05-20T09:58:35Z,resi_maresi,Windows 10 (10.0.14393; x64),116000,AT,91.115.107.201,unknown,I Won't Say That I'm Okay,Front Porch Step,Aware,spotify:track:0lVU3BXnMSLPaJDJW2Nn3G,,,,appload,trackdone,True,,False,1495267835293,False;;;;
2017-05-20T10:18:12Z,resi_maresi,Windows 10 (10.0.14393; x64),0,AT,91.115.107.201,unknown,Backseat Serenade,All Time Low,Don't Panic,spotify:track:0WKIGF4Bm3YdjIq4n0ID9x,,,,fwdbtn,fwdbtn,True,,False,1495275491801,False;;;;
2017-05-20T10:18:13Z,resi_maresi,Windows 10 (10.0.14393;" x64),0,AT,91.115.107.201,unknown,Shameless,All Time Low,""So Wrong, It's Right"",spotify:track:1xYxm9htvaJF1rbm0mjaJe,,,,fwdbtn,fwdbtn,True,,False,1495275492734,False";;;;
2017-05-20T10:22:38Z,resi_maresi,Windows 10 (10.0.14393; x64),0,AT,91.115.107.201,unknown,Forget About It,All Time Low,Dirty Work,spotify:track:6QJlwzkqy1jz2teHQL7hso,,,,fwdbtn,fwdbtn,True,,False,1495275757548,False;;;;
2017-05-20T10:22:40Z,resi_maresi,Windows 10 (10.0.14393; x64),0,AT,91.115.107.201,unknown,Mirrors,PVRIS,White Noise,spotify:track:7x3mjlfZGL8ABZUNBzHtSA,,,,fwdbtn,fwdbtn,True,,False,1495275759560,False;;;;
"2017-05-21T13:19:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,194.166.172.170,unknown,Private Fears in Public Places,Front Porch Step,Aware,spotify:track:7wLaP8BKYtcQt24cqpfxGv,,,,fwdbtn,backbtn,True,,True,1495224411647,False";;;;;
"2017-05-21T13:19:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,194.166.172.170,unknown,Vegas,All Time Low,""So Wrong, It's Right"",spotify:track:6CuykGlghm6u8i0Dj1BoJe,,,,fwdbtn,fwdbtn,True,,True,1495287212479,False";;;;;
"2017-05-21T13:19:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1136,AT,194.166.172.170,unknown,Remembering Sunday,All Time Low,""So Wrong, It's Right"",spotify:track:3F274sv7NCtXfu88YEEhXd,,,,fwdbtn,fwdbtn,True,,True,1495289645622,False";;;;;
"2017-05-21T13:19:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1547,AT,194.166.172.170,unknown,look closer,Set Your Goals,This Will Be The Death Of Us,spotify:track:2LWhY6T8vwIUw4jVwZBYSr,,,,appload,fwdbtn,True,,True,1495366844968,False";;;;;
"2017-05-21T13:19:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",16109,AT,194.166.172.170,unknown,Deadweight,ROAM,Backbone,spotify:track:4ERpFHhktrmkGLrVaQUe2N,,,,trackdone,fwdbtn,True,,True,1495293851195,False";;;;;
"2017-05-21T13:19:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",168250,AT,194.166.172.170,unknown,Lullaby,Front Porch Step,Aware,spotify:track:1Qkpyf67yaZ5K3MbwudOwp,,,,fwdbtn,trackdone,True,,True,1495292927400,False";;;;;
"2017-05-21T13:19:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",170526,AT,194.166.172.170,unknown,Run Away,Front Porch Step,Aware,spotify:track:0cJYJsXyMkxiaYY6eUPylY,,,,trackdone,trackdone,True,,True,1495286494581,False";;;;;
"2017-05-21T13:19:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",189914,AT,194.166.172.170,unknown,Sleep,Citizen,Youth,spotify:track:0D0G8watmsl7du6uoYwDMI,,,,fwdbtn,trackdone,True,,True,1495295420405,False";;;;;
"2017-05-21T13:19:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",204093,AT,194.166.172.170,unknown,Mirrors,PVRIS,White Noise,spotify:track:7x3mjlfZGL8ABZUNBzHtSA,,,,fwdbtn,trackdone,True,,True,1495291114116,False";;;;;
"2017-05-21T13:19:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",219840,AT,194.166.172.170,unknown,Don't,Ed Sheeran,x,spotify:track:1huvTbEYtgltjQRXzrNKGi,,,,trackdone,trackdone,True,,True,1495288676872,False";;;;;
"2017-05-21T13:19:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",220471,AT,194.166.172.170,unknown,Soap,AS IT IS,okay.,spotify:track:14OWFzRDV0Y1CGAQz0ZdmJ,,,,trackdone,fwdbtn,True,,True,1495223932622,False";;;;;
"2017-05-21T13:19:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",229093,AT,194.166.172.170,unknown,Fire,PVRIS,White Noise,spotify:track:0burz9wCDDocAA4oKvKvV0,,,,trackdone,trackdone,True,,True,1495296387417,False";;;;;
"2017-05-21T13:19:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",2775,AT,194.166.172.170,unknown,Coffee Shop Soundtrack (Acoustic Remix),All Time Low,Put Up or Shut Up (Deluxe Version),spotify:track:4XTTk7pb89Jsubw4plER15,,,,fwdbtn,fwdbtn,True,,True,1495224406540,False";;;;;
"2017-05-21T13:19:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",420,AT,194.166.172.170,unknown,Quitting,Can't Swim,Fail You Again,spotify:track:1ihNhbdBa3GnqP19UkueVy,,,,fwdbtn,backbtn,True,,True,1495289164387,False";;;;;
"2017-05-21T13:19:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",65000,AT,194.166.172.170,unknown,Catalina Fight Song,Joyce Manor,Never Hungover Again,spotify:track:2TqfK2N1kFoX7OySPCB7pQ,,,,trackdone,trackdone,True,,True,1495290485396,False";;;;;
"2017-05-21T13:19:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",663,AT,194.166.172.170,unknown,Open Book,José González,Vestiges & Claws,spotify:track:3QCZNVNsgiwOosCLhrjisi,,,,fwdbtn,fwdbtn,True,,True,1495288261922,False";;;;;
"2017-05-21T13:19:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",784,AT,194.166.172.170,unknown,The A Team,Ed Sheeran,+,spotify:track:1VdZ0vKfR5jneCmWIUAMxK,,,,fwdbtn,fwdbtn,True,,True,1495226583161,False";;;;;
"2017-05-21T13:19:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",828,AT,194.166.172.170,unknown,Six Feet Under The Stars,All Time Low,Straight To DVD,spotify:track:3UUQXLVQXxlVSG2AdRsdpn,,,,fwdbtn,fwdbtn,True,,True,1495287792085,False";;;;;
"2017-05-21T13:19:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",910,AT,194.166.172.170,unknown,So Long Soldier,All Time Low,Don't Panic,spotify:track:4rErBOyj2FS9EVzZZGGZtW,,,,fwdbtn,fwdbtn,True,,True,1495289654731,False";;;;;
"2017-05-21T15:46:57Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",66526,AT,194.166.172.170,unknown,Your Life Over Mine,Bry,Bry,spotify:track:6raBWNg6lj1UAl1K0H5JSV,,,,fwdbtn,fwdbtn,True,,False,1495381472053,False";;;;;
"2017-05-21T15:46:58Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1250,AT,194.166.172.170,unknown,Adventure Time,Bry,Bry,spotify:track:0U7wh2oNmifXZx8AonQu4V,,,,fwdbtn,fwdbtn,True,,False,1495381617211,False";;;;;
"2017-05-21T15:47:03Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,194.166.172.170,unknown,Don't Go Alone,Bry,Bry,spotify:track:2tAKE4DwAtTqnyofSutRbn,,,,fwdbtn,fwdbtn,True,,False,1495381622216,False";;;;;
"2017-05-21T15:47:06Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",820,AT,194.166.172.170,unknown,Outlines,All Time Low,Don't Panic,spotify:track:3FgoBD3inWsLkQKCYdUeJk,,,,fwdbtn,fwdbtn,True,,False,1495381626057,False";;;;;
"2017-05-21T15:47:11Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",310,AT,194.166.172.170,unknown,Everything,Bry,Bry,spotify:track:4NTzid0S9k2MXfZj2snY6B,,,,fwdbtn,fwdbtn,True,,False,1495381630531,False";;;;;
"2017-05-22T05:38:04Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",141333,AT,213.162.72.251,unknown,In the Army Now,Joyce Manor,Never Hungover Again,spotify:track:59A9RvvTP10KkVExBlN4ey,,,,fwdbtn,trackdone,True,,True,1495431289330,False";;;;;
"2017-05-22T05:42:54Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",137822,AT,213.162.72.251,unknown,Pieces,Bry,Bry,spotify:track:03MTOceboT8Cv3Nr1qN2xr,,,,trackdone,fwdbtn,True,,False,1495431633789,False";;;;;
"2017-05-22T05:43:02Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1066,AT,213.162.72.251,unknown,Broken Glass,Boston Manor,Be Nothing.,spotify:track:0cQT2e3Y7LbDCcVRwuofkH,,,,fwdbtn,fwdbtn,True,,False,1495431780032,False";;;;;
"2017-05-22T05:47:08Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",947,AT,213.162.72.251,unknown,""Dear Maria, Count Me In"",All Time Low,""So Wrong, It's Right"",spotify:track:0J69x3mqm7U6tBPKsjpsWR,,,,fwdbtn,fwdbtn,True,,False,1495432014679,False";;;;;
"2017-05-22T05:47:12Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,213.162.72.251,unknown,Pretense,Knuckle Puck,Copacetic,spotify:track:4ycBEc4S3zcAap4NJd3UMR,,,,fwdbtn,fwdbtn,True,,False,1495432018301,False";;;;;
"2017-05-22T08:24:41Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",14682,AT,188.21.3.1,unknown,Happy Judgement Day,Neck Deep,Where Do We Go When We Go/Happy Judgement Day,spotify:track:4AgwvfEicREK9fUpbWbmUe,,,,trackdone,backbtn,True,,False,1495441465657,False";;;;;
"2017-05-22T08:30:51Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",70653,AT,213.208.157.9,unknown,Break Your Little Heart,All Time Low,Nothing Personal (Deluxe Version),spotify:track:1qvxqCOU41LIoJIneUqt3J,,,,fwdbtn,fwdbtn,True,,False,1495441736449,False";;;;;
"2017-05-22T08:45:11Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",172960,AT,213.208.157.9,unknown,This Song is Dedicated to Nobody,Boston Manor,Be Nothing.,spotify:track:527fWCUD3YEak5Z53TfvgB,,,,fwdbtn,trackdone,True,,False,1495442087035,False";;;;;
"2017-05-22T09:58:03Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",196506,AT,213.162.68.172,unknown,Nice2KnoU,All Time Low,Nice2KnoU,spotify:track:2EmKC1xvrOZ8afIcWBeqZM,,,,fwdbtn,trackdone,False,,True,1495446801555,False";;;;;
"2017-05-22T11:10:40Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",243,AT,213.162.72.232,unknown,Poppin' Champagne,All Time Low,Straight To DVD,spotify:track:6Y5dxS6ofCfFvctCxUoKv4,,,,fwdbtn,fwdbtn,True,,False,1495451439469,False";;;;;
"2017-05-22T11:13:57Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",196653,AT,213.162.72.164,unknown,Still Remembering,AS IT IS,okay.,spotify:track:6VHdMJAHQfC4ISs4YRBUM5,,,,fwdbtn,trackdone,True,,False,1495451440227,False";;;;;
"2017-05-22T11:26:57Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",144504,AT,213.162.72.207,unknown,Something Good,alt-J,An Awesome Wave,spotify:track:3XXLQJEHglT1zeSxSFfD2G,,,,appload,trackdone,True,,False,1495452046799,False";;;;;
"2017-05-22T11:26:57Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",256,AT,213.162.72.207,unknown,That Girl,All Time Low,Dirty Work,spotify:track:7MyLZa5CPNFFfpqDXkZZmW,,,,fwdbtn,fwdbtn,True,,True,1495452203205,False";;;;;
"2017-05-22T12:05:25Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",221106,AT,213.208.157.7,unknown,Supermarket Flowers,Ed Sheeran,÷,spotify:track:4VuS959DSpr82t3qBqCrWG,,,,trackdone,trackdone,True,,False,1495454504298,False";;;;;
"2017-05-22T12:14:44Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",931,AT,213.208.157.7,unknown,The Thunderbird Inn,Aaron West and The Roaring Twenties,We Don't Have Each Other,spotify:track:6MStpqchjvUfzwapVtpn4T,,,,fwdbtn,fwdbtn,True,,False,1495455283716,False";;;;;
"2017-05-22T12:56:27Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,212.95.8.228,unknown,Forget About It,All Time Low,Dirty Work,spotify:track:6QJlwzkqy1jz2teHQL7hso,,,,fwdbtn,fwdbtn,True,,True,1495457732293,False";;;;;
"2017-05-22T12:56:27Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,212.95.8.228,unknown,The Summer,Citizen,Youth,spotify:track:6voxYkJfYtV01IlofmYER8,,,,fwdbtn,fwdbtn,True,,True,1495457278459,False";;;;;
"2017-05-22T12:56:27Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",41,AT,212.95.8.228,unknown,Shape of You,Ed Sheeran,÷,spotify:track:7qiZfU4dY1lWllzX7mPBI3,,,,fwdbtn,fwdbtn,True,,True,1495457279251,False";;;;;
"2017-05-22T12:56:27Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",6374,AT,212.95.8.228,unknown,Run Away,Front Porch Step,Aware,spotify:track:0cJYJsXyMkxiaYY6eUPylY,,,,fwdbtn,fwdbtn,True,,True,1495457721993,False";;;;;
"2017-05-22T12:56:27Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",802,AT,212.95.8.228,unknown,Jasey Rae,All Time Low,Put Up Or Shut Up,spotify:track:2ec0NyxHJpuueI501AuCIJ,,,,fwdbtn,fwdbtn,True,,True,1495457269949,False";;;;;
"2017-05-22T15:41:30Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",309589,AT,212.95.7.145,unknown,Where Do We Go When We Go,Neck Deep,Where Do We Go When We Go/Happy Judgement Day,spotify:track:2r9eiXCGYYeflhtr4xzkOr,,,,clickrow,trackdone,True,,True,1495458471173,False";;;;;
"2017-05-22T15:52:40Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1300,AT,212.95.7.208,unknown,The Soul Serene,Villagers,Darling Arithmetic,spotify:track:6Ldzl8DVY21HvF50CYJioL,,,,fwdbtn,fwdbtn,True,,False,1495468359466,False";;;;;
2017-05-22T17:29:28Z,resi_maresi,Windows 10 (10.0.14393; x64),2040,AT,80.121.88.148,unknown,Stella,All Time Low,Nothing Personal (Deluxe Version),spotify:track:0iSiv78I19i3JTeIpsdpPn,,,,fwdbtn,fwdbtn,True,,False,1495474167120,False;;;;
2017-05-22T17:29:29Z,resi_maresi,Windows 10 (10.0.14393; x64),400,AT,80.121.88.148,unknown,Return The Favor,All Time Low,Dirty Work,spotify:track:7N28fYwqD9fkOgwyCOYUOZ,,,,fwdbtn,fwdbtn,True,,False,1495474169304,False;;;;
2017-05-22T17:29:30Z,resi_maresi,Windows 10 (10.0.14393; x64),0,AT,80.121.88.148,unknown,Grade 8,Ed Sheeran,+,spotify:track:3OXzT07QntlOQEZRGtJ73b,,,,fwdbtn,fwdbtn,True,,False,1495474170798,False;;;;
"2017-05-23T07:35:13Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",16649,AT,80.121.91.25,unknown,Where Do We Go When We Go,Neck Deep,Where Do We Go When We Go/Happy Judgement Day,spotify:track:2r9eiXCGYYeflhtr4xzkOr,,,,clickrow,endplay,True,,False,1495473610322,False";;;;;
